-73.97458056,40.29177778,ATLANTIC
-73.98124722,40.48843889,ANNE D II
-73.98291667,40.7001,WESLEY BELLIS
-73.98958056,40.45843889,CLYDE
-73.99625,40.56843611,H.W. LONG
-73.99958333,40.50977222,ARIOSA
-73.99958333,40.66676944,CONSTANCE E
-73.99958333,40.78343333,EL ESTERO
-73.99958333,40.50010556,TURNER
-73.99958333,40.66676944,VALVOLINE 6
-74.00134167,40.58953056,PAT ROSE
-74.01358333,40.56976944,DOLPHIN
-74.01597222,40.75538056,GILLEN 50
-74.01908333,40.68376944,EVENING STAR
-74.02413333,40.65168056,D.S. 45
-74.02435556,40.65181667,BAY RIDGE BARGE
-74.05930556,40.43982778,ALEXANDER HAMILTON
-74.16625278,40.71676667,TEKA
-74.21381111,40.55960556,UKNOWN
